".colorLevels",".ci",".y",".sids",".axisIndex","S100QC..Run",".ri",".colorHash",".xLevels",".nXLevels",".nValuesPerXLevel",".xSeqPerLevels",".xs",".ys",".y0s"
1,21,6.979007185054204,339,0,"b",9,12905,0,1,1,0,32767,27758,65535
1,22,11.245844166594235,340,0,"b",8,12905,0,1,1,0,32767,52083,65535
1,23,11.720066756394843,341,0,"b",8,12905,0,1,1,0,32767,63593,65535
1,22,7.665201819026332,342,0,"b",9,12905,0,1,1,0,32767,38465,65535
1,23,9.22909087143073,343,0,"b",9,12905,0,1,1,0,32767,62867,65535
0,20,4.302746681683742,344,0,"a",10,12774,0,1,1,0,32767,25051,65535
1,21,3.897788388501266,345,0,"b",10,12905,0,1,1,0,32767,12413,65535
0,20,5.7828437133546915,346,0,"a",11,12774,0,1,1,0,32767,24106,65535
1,21,5.2057702003890345,347,0,"b",11,12905,0,1,1,0,32767,8349,65535
1,22,4.117569596381176,348,0,"b",10,12905,0,1,1,0,32767,19272,65535
1,23,4.522377963343133,349,0,"b",10,12905,0,1,1,0,32767,31905,65535
1,22,5.766935129927999,350,0,"b",11,12905,0,1,1,0,32767,23672,65535
1,23,5.642766952244019,351,0,"b",11,12905,0,1,1,0,32767,20281,65535
1,16,4.897788388501266,352,0,"b",12,12905,0,1,1,0,32767,21775,65535
1,17,4.832412379649242,353,0,"b",12,12905,0,1,1,0,32767,19735,65535
1,16,3.8941313648931772,354,0,"b",13,12905,0,1,1,0,32767,3084,65535
1,17,4.330071268195977,355,0,"b",13,12905,0,1,1,0,32767,17368,65535
0,18,6.201337954073774,356,0,"a",12,12774,0,1,1,0,32767,62455,65535
0,19,5.2057702003890345,357,0,"a",12,12774,0,1,1,0,32767,31386,65535
0,18,5.787779383720843,358,0,"a",13,12774,0,1,1,0,32767,65133,65535
0,19,4.868269301581211,359,0,"a",13,12774,0,1,1,0,32767,35003,65535
1,16,11.440810416786253,360,0,"b",14,12905,0,1,1,0,32767,40260,65535
1,17,11.318095102118152,361,0,"b",14,12905,0,1,1,0,32767,34714,65535
1,16,5.577001215018473,362,0,"b",15,12905,0,1,1,0,32767,21216,65535
1,17,5.297219107715309,363,0,"b",15,12905,0,1,1,0,32767,13576,65535
0,18,11.943233571223255,364,0,"a",14,12774,0,1,1,0,32767,62968,65535
0,19,11.194408425049158,365,0,"a",14,12774,0,1,1,0,32767,29124,65535
0,18,7.184968881666762,366,0,"a",15,12774,0,1,1,0,32767,65123,65535
0,19,6.221176701166009,367,0,"a",15,12774,0,1,1,0,32767,38806,65535
0,20,4.785807141389238,368,0,"a",12,12774,0,1,1,0,32767,18281,65535
1,21,4.749837811880689,369,0,"b",12,12905,0,1,1,0,32767,17158,65535
0,20,4.416737788268684,370,0,"a",13,12774,0,1,1,0,32767,20208,65535
1,21,4.297219107715309,371,0,"b",13,12905,0,1,1,0,32767,16292,65535
1,22,4.977711932798216,372,0,"b",12,12905,0,1,1,0,32767,24269,65535
1,23,4.906890595608519,373,0,"b",12,12905,0,1,1,0,32767,22059,65535
1,22,4.5758602936139035,374,0,"b",13,12905,0,1,1,0,32767,25422,65535
1,23,4.308253157990285,375,0,"b",13,12905,0,1,1,0,32767,16653,65535
0,20,11.334926770509705,376,0,"a",14,12774,0,1,1,0,32767,35475,65535
1,21,11.640517799250421,377,0,"b",14,12905,0,1,1,0,32767,49286,65535
0,20,5.591751666383796,378,0,"a",15,12774,0,1,1,0,32767,21619,65535
1,21,5.556325295266471,379,0,"b",15,12905,0,1,1,0,32767,20652,65535
1,22,11.5313262824453,380,0,"b",14,12905,0,1,1,0,32767,44351,65535
1,23,11.892776309676112,381,0,"b",14,12905,0,1,1,0,32767,60687,65535
1,22,4.811238356544832,382,0,"b",15,12905,0,1,1,0,32767,306,65535
1,23,5.460668391144149,383,0,"b",15,12905,0,1,1,0,32767,18040,65535
0,0,12.037417449286112,384,0,"a",16,12774,0,1,1,0,32767,54778,65535
0,1,11.610432922410482,385,0,"a",16,12774,0,1,1,0,32767,37290,65535
0,0,6.947154465822246,386,0,"a",17,12774,0,1,1,0,32767,54522,65535
0,1,6.821864213384661,387,0,"a",17,12774,0,1,1,0,32767,50612,65535
0,2,11.878522574372587,388,0,"a",16,12774,0,1,1,0,32767,48270,65535
1,3,11.018410158988747,389,0,"b",16,12905,0,1,1,0,32767,13041,65535
0,2,7.241106247587571,390,0,"a",17,12774,0,1,1,0,32767,63696,65535
1,3,5.675091569011798,391,0,"b",17,12905,0,1,1,0,32767,14826,65535
0,0,12.024904431842053,392,0,"a",18,12774,0,1,1,0,32767,53828,65535
0,1,11.393208300256743,393,0,"a",18,12774,0,1,1,0,32767,34115,65535
0,0,13.979901489505785,394,0,"a",19,12774,0,1,1,0,32767,64759,65535
0,1,13.221285017810473,395,0,"a",19,12774,0,1,1,0,32767,35514,65535
0,2,11.917142533726016,396,0,"a",18,12774,0,1,1,0,32767,50465,65535
1,3,11.399146904640899,397,0,"b",18,12905,0,1,1,0,32767,34300,65535
0,2,13.449836461856112,398,0,"a",19,12774,0,1,1,0,32767,44325,65535
1,3,12.523901178698264,399,0,"b",19,12905,0,1,1,0,32767,8631,65535
1,4,10.889604405159062,400,0,"b",16,12905,0,1,1,0,32767,7765,65535
1,5,11.392479441425781,401,0,"b",16,12905,0,1,1,0,32767,28363,65535
1,4,5.445756681740221,402,0,"b",17,12905,0,1,1,0,32767,7669,65535
1,5,6.170680932840739,403,0,"b",17,12905,0,1,1,0,32767,30291,65535
0,6,11.695917673063192,404,0,"a",16,12774,0,1,1,0,32767,40791,65535
0,7,11.255407203630428,405,0,"a",16,12774,0,1,1,0,32767,22748,65535
0,6,6.966437432658252,406,0,"a",17,12774,0,1,1,0,32767,55124,65535
0,7,6.567274501317456,407,0,"a",17,12774,0,1,1,0,32767,42668,65535
1,4,11.10086065441716,408,0,"b",18,12905,0,1,1,0,32767,24992,65535
1,5,11.846454741746545,409,0,"b",18,12905,0,1,1,0,32767,48259,65535
1,4,12.790285832182857,410,0,"b",19,12905,0,1,1,0,32767,18900,65535
1,5,13.200285605224298,411,0,"b",19,12905,0,1,1,0,32767,34705,65535
0,6,11.299683221501269,412,0,"a",18,12774,0,1,1,0,32767,31196,65535
0,7,10.776153659957378,413,0,"a",18,12774,0,1,1,0,32767,14859,65535
0,6,13.589291021942662,414,0,"a",19,12774,0,1,1,0,32767,49701,65535
0,7,12.923575094626166,415,0,"a",19,12774,0,1,1,0,32767,24038,65535
0,0,9.241106247587572,416,0,"a",20,12774,0,1,1,0,32767,56108,65535
0,1,8.548930932354484,417,0,"a",20,12774,0,1,1,0,32767,30907,65535
0,0,12.410591348111733,418,0,"a",21,12774,0,1,1,0,32767,62986,65535
0,1,11.733558992722957,419,0,"a",21,12774,0,1,1,0,32767,43695,65535
0,2,8.958361200581233,420,0,"a",20,12774,0,1,1,0,32767,45814,65535
1,3,9.325072055639964,421,0,"b",20,12905,0,1,1,0,32767,59165,65535
0,2,12.114242875817476,422,0,"a",21,12774,0,1,1,0,32767,54542,65535
1,3,10.47316965951418,423,0,"b",21,12905,0,1,1,0,32767,7783,65535
0,0,10.721292687539382,424,0,"a",22,12774,0,1,1,0,32767,45316,65535
0,1,10.838341741110211,425,0,"a",22,12774,0,1,1,0,32767,48803,65535
0,0,8.080239318305175,426,0,"a",23,12774,0,1,1,0,32767,26670,65535
0,1,8.202632099772936,427,0,"a",23,12774,0,1,1,0,32767,29436,65535
0,2,11.293601781587935,428,0,"a",22,12774,0,1,1,0,32767,62364,65535
1,3,10.09410258999597,429,0,"b",22,12905,0,1,1,0,32767,26633,65535
0,2,9.296786372764739,430,0,"a",23,12774,0,1,1,0,32767,54162,65535
1,3,7.650645355437364,431,0,"b",23,12905,0,1,1,0,32767,16963,65535
1,4,9.009643790177156,432,0,"b",20,12905,0,1,1,0,32767,47681,65535
1,5,8.492306702697471,433,0,"b",20,12905,0,1,1,0,32767,28846,65535
1,4,10.923523707530698,434,0,"b",21,12905,0,1,1,0,32767,20615,65535
1,5,11.77066389291676,435,0,"b",21,12905,0,1,1,0,32767,44752,65535
0,6,8.845726732930123,436,0,"a",20,12774,0,1,1,0,32767,41713,65535
0,7,8.027384433699199,437,0,"a",20,12774,0,1,1,0,32767,11919,65535
0,6,12.073762646866049,438,0,"a",21,12774,0,1,1,0,32767,53389,65535
0,7,11.32388325447956,439,0,"a",21,12774,0,1,1,0,32767,32022,65535
1,4,9.737071920955575,440,0,"b",22,12905,0,1,1,0,32767,15998,65535
1,5,10.648951056897488,441,0,"b",22,12905,0,1,1,0,32767,43161,65535
1,4,7.786053819177458,442,0,"b",23,12905,0,1,1,0,32767,20022,65535
1,5,8.547331088907127,443,0,"b",23,12905,0,1,1,0,32767,37226,65535
0,6,10.124609054840997,444,0,"a",22,12774,0,1,1,0,32767,27542,65535
0,7,10.098628032727715,445,0,"a",22,12774,0,1,1,0,32767,26768,65535
0,6,7.53417439080698,446,0,"a",23,12774,0,1,1,0,32767,14331,65535
0,7,7.656863295530154,447,0,"a",23,12774,0,1,1,0,32767,17103,65535
0,8,11.401342435357432,448,0,"a",16,12774,0,1,1,0,32767,28726,65535
1,9,10.706088709505485,449,0,"b",16,12905,0,1,1,0,32767,249,65535
0,8,6.497286982380303,450,0,"a",17,12774,0,1,1,0,32767,40484,65535
1,9,5.226275855823676,451,0,"b",17,12905,0,1,1,0,32767,819,65535
1,10,10.802211510280918,452,0,"b",16,12905,0,1,1,0,32767,4186,65535
1,11,11.002549682621021,453,0,"b",16,12905,0,1,1,0,32767,12392,65535
1,10,5.8092979459753975,454,0,"b",17,12905,0,1,1,0,32767,19014,65535
1,11,5.680409286204192,455,0,"b",17,12905,0,1,1,0,32767,14991,65535
0,8,10.95573214283155,456,0,"a",18,12774,0,1,1,0,32767,20463,65535
1,9,10.383989510727787,457,0,"b",18,12905,0,1,1,0,32767,2621,65535
0,8,13.042229364300615,458,0,"a",19,12774,0,1,1,0,32767,28612,65535
1,9,12.329796338220701,459,0,"b",19,12905,0,1,1,0,32767,1148,65535
1,10,10.8015406027923,460,0,"b",18,12905,0,1,1,0,32767,15651,65535
1,11,11.007159528378022,461,0,"b",18,12905,0,1,1,0,32767,22068,65535
1,10,12.73457936018865,462,0,"b",19,12905,0,1,1,0,32767,16752,65535
1,11,12.996708857856987,463,0,"b",19,12905,0,1,1,0,32767,26857,65535
0,12,11.773667968369192,464,0,"a",16,12774,0,1,1,0,32767,43976,65535
0,13,11.23149290880859,465,0,"a",16,12774,0,1,1,0,32767,21769,65535
0,12,6.707749806373352,466,0,"a",17,12774,0,1,1,0,32767,47051,65535
0,13,6.097833378319914,467,0,"a",17,12774,0,1,1,0,32767,28018,65535
0,14,11.446946726465871,468,0,"a",16,12774,0,1,1,0,32767,30594,65535
1,15,11.469526633539367,469,0,"b",16,12905,0,1,1,0,32767,31518,65535
0,14,6.432581292992487,470,0,"a",17,12774,0,1,1,0,32767,38464,65535
1,15,5.835275817653538,471,0,"b",17,12905,0,1,1,0,32767,19824,65535
0,12,11.383500530621689,472,0,"a",18,12774,0,1,1,0,32767,33812,65535
0,13,10.443295444223937,473,0,"a",18,12774,0,1,1,0,32767,4471,65535
0,12,13.683399550713364,474,0,"a",19,12774,0,1,1,0,32767,53329,65535
0,13,13.01262453886506,475,0,"a",19,12774,0,1,1,0,32767,27471,65535
0,14,10.894274391496204,476,0,"a",18,12774,0,1,1,0,32767,18545,65535
1,15,12.11939009855557,477,0,"b",18,12905,0,1,1,0,32767,56777,65535
0,14,13.03628810761651,478,0,"a",19,12774,0,1,1,0,32767,28383,65535
1,15,13.342815461361186,479,0,"b",19,12905,0,1,1,0,32767,40199,65535
0,8,8.002125048316001,480,0,"a",20,12774,0,1,1,0,32767,10999,65535
1,9,8.87512628532063,481,0,"b",20,12905,0,1,1,0,32767,42783,65535
0,8,11.427470980194958,482,0,"a",21,12774,0,1,1,0,32767,34974,65535
1,9,10.215922140900329,483,0,"b",21,12905,0,1,1,0,32767,453,65535
1,10,7.8421724196248555,484,0,"b",20,12905,0,1,1,0,32767,5176,65535
1,11,7.713467574783488,485,0,"b",20,12905,0,1,1,0,32767,490,65535
1,10,11.170491987121014,486,0,"b",21,12905,0,1,1,0,32767,27652,65535
1,11,11.269832390761344,487,0,"b",21,12905,0,1,1,0,32767,30482,65535
0,8,10.193269635641347,488,0,"a",22,12774,0,1,1,0,32767,29587,65535
1,9,9.259965274838887,489,0,"b",22,12905,0,1,1,0,32767,1786,65535
0,8,7.587795203459002,490,0,"a",23,12774,0,1,1,0,32767,15542,65535
1,9,6.968177716392664,491,0,"b",23,12905,0,1,1,0,32767,1540,65535
1,10,9.582905307689815,492,0,"b",22,12905,0,1,1,0,32767,11406,65535
1,11,9.561017694892566,493,0,"b",22,12905,0,1,1,0,32767,10754,65535
1,10,7.647118976783726,494,0,"b",23,12905,0,1,1,0,32767,16883,65535
1,11,7.665738136891575,495,0,"b",23,12905,0,1,1,0,32767,17304,65535
0,12,8.743246679161192,496,0,"a",20,12774,0,1,1,0,32767,37982,65535
0,13,7.750596393113251,497,0,"a",20,12774,0,1,1,0,32767,1842,65535
0,12,12.219670827759868,498,0,"a",21,12774,0,1,1,0,32767,57546,65535
0,13,11.207037349317883,499,0,"a",21,12774,0,1,1,0,32767,28693,65535
0,14,7.876401109314073,500,0,"a",20,12774,0,1,1,0,32767,6422,65535
1,15,9.430768119018655,501,0,"b",20,12905,0,1,1,0,32767,63013,65535
0,14,11.315085461944197,502,0,"a",21,12774,0,1,1,0,32767,31772,65535
1,15,11.722179225269702,503,0,"b",21,12905,0,1,1,0,32767,43371,65535
0,12,10.133748066050387,504,0,"a",22,12774,0,1,1,0,32767,27814,65535
0,13,9.599281296888101,505,0,"a",22,12774,0,1,1,0,32767,11893,65535
0,12,7.716059088038054,506,0,"a",23,12774,0,1,1,0,32767,18441,65535
0,13,7.10694558379882,507,0,"a",23,12774,0,1,1,0,32767,4676,65535
0,14,10.077369985468328,508,0,"a",22,12774,0,1,1,0,32767,26135,65535
1,15,10.97010589061218,509,0,"b",22,12905,0,1,1,0,32767,52728,65535
0,14,7.6479335218552675,510,0,"a",23,12774,0,1,1,0,32767,16901,65535
1,15,9.420397231746104,511,0,"b",23,12905,0,1,1,0,32767,56955,65535
0,0,10.622742533809058,512,0,"a",24,12774,0,1,1,0,32767,63332,65535
0,1,10.000478408853446,513,0,"a",24,12774,0,1,1,0,32767,45602,65535
0,0,11.562710428455587,514,0,"a",25,12774,0,1,1,0,32767,50065,65535
0,1,11.197773055892622,515,0,"a",25,12774,0,1,1,0,32767,41208,65535
0,2,10.232986499202516,516,0,"a",24,12774,0,1,1,0,32767,52227,65535
1,3,8.447629096072992,517,0,"b",24,12905,0,1,1,0,32767,1357,65535
0,2,11.780413580553233,518,0,"a",25,12774,0,1,1,0,32767,55349,65535
1,3,10.043517430239408,519,0,"b",25,12905,0,1,1,0,32767,13192,65535
0,0,10.11560808004789,520,0,"a",26,12774,0,1,1,0,32767,55037,65535
0,1,9.337074860741906,521,0,"a",26,12774,0,1,1,0,32767,33779,65535
0,0,9.577998781639563,522,0,"a",27,12774,0,1,1,0,32767,59823,65535
0,1,9.324138080063705,523,0,"a",27,12774,0,1,1,0,32767,47939,65535
0,2,9.707098623766544,524,0,"a",26,12774,0,1,1,0,32767,43883,65535
1,3,8.30050365838535,525,0,"b",26,12905,0,1,1,0,32767,5474,65535
0,2,9.684715545120069,526,0,"a",27,12774,0,1,1,0,32767,64818,65535
1,3,8.789625915447248,527,0,"b",27,12905,0,1,1,0,32767,22919,65535
1,4,9.06852480449865,528,0,"b",24,12905,0,1,1,0,32767,19048,65535
1,5,9.929732947240517,529,0,"b",24,12905,0,1,1,0,32767,43586,65535
1,4,10.566305394410573,530,0,"b",25,12905,0,1,1,0,32767,25881,65535
1,5,11.31623883203802,531,0,"b",25,12905,0,1,1,0,32767,44083,65535
0,6,10.385821711485988,532,0,"a",24,12774,0,1,1,0,32767,56582,65535
0,7,9.691710603848819,533,0,"a",24,12774,0,1,1,0,32767,36804,65535
0,6,10.995900448642944,534,0,"a",25,12774,0,1,1,0,32767,36308,65535
0,7,10.615091716112861,535,0,"a",25,12774,0,1,1,0,32767,27065,65535
1,4,8.758411798205465,536,0,"b",26,12905,0,1,1,0,32767,17978,65535
1,5,9.293146265600077,537,0,"b",26,12905,0,1,1,0,32767,32579,65535
1,4,8.716059088038055,538,0,"b",27,12905,0,1,1,0,32767,19475,65535
1,5,9.201615368754156,539,0,"b",27,12905,0,1,1,0,32767,42204,65535
0,6,10.122950055389058,540,0,"a",26,12774,0,1,1,0,32767,55238,65535
0,7,9.019328463084042,541,0,"a",26,12774,0,1,1,0,32767,25103,65535
0,6,9.340857823422214,542,0,"a",27,12774,0,1,1,0,32767,48722,65535
0,7,8.896760787225736,543,0,"a",27,12774,0,1,1,0,32767,27934,65535
0,0,13.51645767569228,544,0,"a",28,12774,0,1,1,0,32767,62313,65535
0,1,12.927284142108023,545,0,"a",28,12774,0,1,1,0,32767,39601,65535
0,0,6.198375540217913,546,0,"a",29,12774,0,1,1,0,32767,51681,65535
0,1,5.374055216386032,547,0,"a",29,12774,0,1,1,0,32767,23249,65535
0,2,13.113090983442381,548,0,"a",28,12774,0,1,1,0,32767,46763,65535
1,3,12.158852398640665,549,0,"b",28,12905,0,1,1,0,32767,9978,65535
0,2,5.458193784978444,550,0,"a",29,12774,0,1,1,0,32767,26151,65535
1,3,4.757908854138705,551,0,"b",29,12905,0,1,1,0,32767,1997,65535
0,0,6.632926629616465,552,0,"a",30,12774,0,1,1,0,32767,32352,65535
0,1,6.588361077183021,553,0,"a",30,12774,0,1,1,0,32767,31270,65535
0,0,13.006056299920095,554,0,"a",31,12774,0,1,1,0,32767,62113,65535
0,1,12.477018752155324,555,0,"a",31,12774,0,1,1,0,32767,42852,65535
0,2,7.933189574180462,556,0,"a",30,12774,0,1,1,0,32767,63912,65535
1,3,5.843832188940346,557,0,"b",30,12905,0,1,1,0,32767,13199,65535
0,2,12.814397595858283,558,0,"a",31,12774,0,1,1,0,32767,55135,65535
1,3,11.850547496380427,559,0,"b",31,12905,0,1,1,0,32767,20044,65535
1,4,12.371315913435032,560,0,"b",28,12905,0,1,1,0,32767,18168,65535
1,5,12.786143940926177,561,0,"b",28,12905,0,1,1,0,32767,34160,65535
1,4,4.90870416598045,562,0,"b",29,12905,0,1,1,0,32767,7198,65535
1,5,5.58949215920167,563,0,"b",29,12905,0,1,1,0,32767,30679,65535
0,6,13.114493165549527,564,0,"a",28,12774,0,1,1,0,32767,46817,65535
0,7,12.527514599250003,565,0,"a",28,12774,0,1,1,0,32767,24190,65535
0,6,6.28470408430186,566,0,"a",29,12774,0,1,1,0,32767,54658,65535
0,7,4.967307836932552,567,0,"a",29,12774,0,1,1,0,32767,9219,65535
1,4,5.73662529577074,568,0,"b",30,12905,0,1,1,0,32767,10597,65535
1,5,6.993178734143986,569,0,"b",30,12905,0,1,1,0,32767,41096,65535
1,4,12.026576642182027,570,0,"b",31,12905,0,1,1,0,32767,26453,65535
1,5,12.17093615195041,571,0,"b",31,12905,0,1,1,0,32767,31708,65535
0,6,6.336822310187057,572,0,"a",30,12774,0,1,1,0,32767,25165,65535
0,7,5.806382427891432,573,0,"a",30,12774,0,1,1,0,32767,12290,65535
0,6,12.735124899177647,574,0,"a",31,12774,0,1,1,0,32767,52249,65535
0,7,12.16640452576098,575,0,"a",31,12774,0,1,1,0,32767,31543,65535
0,8,9.647390542909871,576,0,"a",24,12774,0,1,1,0,32767,35541,65535
1,9,8.501349007703539,577,0,"b",24,12905,0,1,1,0,32767,2887,65535
0,8,10.738410967519568,578,0,"a",25,12774,0,1,1,0,32767,30058,65535
1,9,9.574647075185448,579,0,"b",25,12905,0,1,1,0,32767,1811,65535
1,10,9.402247873583562,580,0,"b",24,12905,0,1,1,0,32767,28557,65535
1,11,9.373809057697953,581,0,"b",24,12905,0,1,1,0,32767,27746,65535
1,10,10.602051025396017,582,0,"b",25,12905,0,1,1,0,32767,26748,65535
1,11,10.661643668491152,583,0,"b",25,12905,0,1,1,0,32767,28195,65535
0,8,9.098429410156893,584,0,"a",26,12774,0,1,1,0,32767,27262,65535
1,9,8.122070988616116,585,0,"b",26,12905,0,1,1,0,32767,602,65535
0,8,8.862666595351834,586,0,"a",27,12774,0,1,1,0,32767,26338,65535
1,9,8.316473664795254,587,0,"b",27,12905,0,1,1,0,32767,771,65535
1,10,8.65524380607191,588,0,"b",26,12905,0,1,1,0,32767,15161,65535
1,11,8.492155516421105,589,0,"b",26,12905,0,1,1,0,32767,10708,65535
1,10,8.499244200059204,590,0,"b",27,12905,0,1,1,0,32767,9326,65535
1,11,8.33429437009591,591,0,"b",27,12905,0,1,1,0,32767,1605,65535
0,12,10.551690126489286,592,0,"a",24,12774,0,1,1,0,32767,61308,65535
0,13,9.490188651711705,593,0,"a",24,12774,0,1,1,0,32767,31062,65535
0,12,11.118010570263195,594,0,"a",25,12774,0,1,1,0,32767,39272,65535
0,13,10.290888254600782,595,0,"a",25,12774,0,1,1,0,32767,19196,65535
0,14,9.533513395791065,596,0,"a",24,12774,0,1,1,0,32767,32297,65535
1,15,9.549584902768764,597,0,"b",24,12905,0,1,1,0,32767,32755,65535
0,14,10.580347463066476,598,0,"a",25,12774,0,1,1,0,32767,26222,65535
1,15,11.41284941564827,599,0,"b",25,12905,0,1,1,0,32767,46428,65535
0,12,10.455559856770579,600,0,"a",26,12774,0,1,1,0,32767,64320,65535
0,13,8.576858649176083,601,0,"a",26,12774,0,1,1,0,32767,13021,65535
0,12,9.113250734685343,602,0,"a",27,12774,0,1,1,0,32767,38068,65535
0,13,8.506298223675271,603,0,"a",27,12774,0,1,1,0,32767,9656,65535
0,14,8.532999079099707,604,0,"a",26,12774,0,1,1,0,32767,11823,65535
1,15,8.221906256195911,605,0,"b",26,12905,0,1,1,0,32767,3328,65535
0,14,8.605933706630971,606,0,"a",27,12774,0,1,1,0,32767,14320,65535
1,15,9.172285973135544,607,0,"b",27,12905,0,1,1,0,32767,40831,65535
0,8,12.648046399269655,608,0,"a",28,12774,0,1,1,0,32767,28836,65535
1,9,11.904634621668151,609,0,"b",28,12905,0,1,1,0,32767,178,65535
0,8,5.242185436048981,610,0,"a",29,12774,0,1,1,0,32767,18700,65535
1,9,5.028635867960888,611,0,"b",29,12905,0,1,1,0,32767,11335,65535
1,10,12.34864304701099,612,0,"b",28,12905,0,1,1,0,32767,17294,65535
1,11,12.51304426802513,613,0,"b",28,12905,0,1,1,0,32767,23632,65535
1,10,5.344882079981009,614,0,"b",29,12905,0,1,1,0,32767,22243,65535
1,11,5.3192034575508265,615,0,"b",29,12905,0,1,1,0,32767,21357,65535
0,8,5.884948042727841,616,0,"a",30,12774,0,1,1,0,32767,14197,65535
1,9,5.558637307044759,617,0,"b",30,12905,0,1,1,0,32767,6277,65535
0,8,12.247060248589761,618,0,"a",31,12774,0,1,1,0,32767,34480,65535
1,9,11.353396534722572,619,0,"b",31,12905,0,1,1,0,32767,1944,65535
1,10,5.8092979459753975,620,0,"b",30,12905,0,1,1,0,32767,12361,65535
1,11,5.664396968215561,621,0,"b",30,12905,0,1,1,0,32767,8844,65535
1,10,11.68919035291811,622,0,"b",31,12905,0,1,1,0,32767,14169,65535
1,11,11.83495717417074,623,0,"b",31,12905,0,1,1,0,32767,19476,65535
0,12,13.166694204171876,624,0,"a",28,12774,0,1,1,0,32767,48830,65535
0,13,12.53377896009738,625,0,"a",28,12774,0,1,1,0,32767,24431,65535
0,12,6.354228586790672,626,0,"a",29,12774,0,1,1,0,32767,57056,65535
0,13,5.348895142487632,627,0,"a",29,12774,0,1,1,0,32767,22381,65535
0,14,12.602520435107294,628,0,"a",28,12774,0,1,1,0,32767,27081,65535
1,15,12.968546803588046,629,0,"b",28,12905,0,1,1,0,32767,41191,65535
0,14,5.2706699751821295,630,0,"a",29,12774,0,1,1,0,32767,19683,65535
1,15,5.122266383082575,631,0,"b",29,12905,0,1,1,0,32767,14564,65535
0,12,6.122266383082575,632,0,"a",30,12774,0,1,1,0,32767,19957,65535
0,13,5.3422004899136235,633,0,"a",30,12774,0,1,1,0,32767,1024,65535
0,12,12.885813679924889,634,0,"a",31,12774,0,1,1,0,32767,57735,65535
0,13,12.100106338457026,635,0,"a",31,12774,0,1,1,0,32767,29130,65535
0,14,5.672958981718985,636,0,"a",30,12774,0,1,1,0,32767,9052,65535
1,15,7.108524456778169,637,0,"b",30,12905,0,1,1,0,32767,43896,65535
0,14,12.115543908511633,638,0,"a",31,12774,0,1,1,0,32767,29692,65535
1,15,12.2488854631684,639,0,"b",31,12905,0,1,1,0,32767,34546,65535
1,16,11.106575285363109,640,0,"b",16,12905,0,1,1,0,32767,16652,65535
1,17,11.186254424976832,641,0,"b",16,12905,0,1,1,0,32767,19916,65535
1,16,6.007635569348336,642,0,"b",17,12905,0,1,1,0,32767,25203,65535
1,17,6.126947928697037,643,0,"b",17,12905,0,1,1,0,32767,28926,65535
0,18,12.280967690734338,644,0,"a",16,12774,0,1,1,0,32767,64754,65535
0,19,11.667161763822927,645,0,"a",16,12774,0,1,1,0,32767,39613,65535
0,18,7.232805540275859,646,0,"a",17,12774,0,1,1,0,32767,63437,65535
0,19,7.0067891656626395,647,0,"a",17,12774,0,1,1,0,32767,56383,65535
1,16,11.435709568215001,648,0,"b",18,12905,0,1,1,0,32767,35441,65535
1,17,11.581680239680058,649,0,"b",18,12905,0,1,1,0,32767,39996,65535
1,16,13.065303928179047,650,0,"b",19,12905,0,1,1,0,32767,29502,65535
1,17,13.1901333218648,651,0,"b",19,12905,0,1,1,0,32767,34314,65535
0,18,11.970133029600337,652,0,"a",18,12774,0,1,1,0,32767,52119,65535
0,19,11.345196002788542,653,0,"a",18,12774,0,1,1,0,32767,32617,65535
0,18,13.640244936222345,654,0,"a",19,12774,0,1,1,0,32767,51665,65535
0,19,13.232820621053378,655,0,"a",19,12774,0,1,1,0,32767,35959,65535
0,20,11.76716943636817,656,0,"a",16,12774,0,1,1,0,32767,43709,65535
1,21,11.188845401534005,657,0,"b",16,12905,0,1,1,0,32767,20022,65535
0,20,6.843832188940346,658,0,"a",17,12774,0,1,1,0,32767,51298,65535
1,21,5.917737977845511,659,0,"b",17,12905,0,1,1,0,32767,22398,65535
1,22,11.537786149170365,660,0,"b",16,12905,0,1,1,0,32767,34314,65535
1,23,11.763948295924612,661,0,"b",16,12905,0,1,1,0,32767,43577,65535
1,22,6.224092710326287,662,0,"b",17,12905,0,1,1,0,32767,31958,65535
1,23,6.557481764299049,663,0,"b",17,12905,0,1,1,0,32767,42362,65535
0,20,11.497927134187089,664,0,"a",18,12774,0,1,1,0,32767,37383,65535
1,21,11.881996325001529,665,0,"b",18,12905,0,1,1,0,32767,49368,65535
0,20,13.336599537932988,666,0,"a",19,12774,0,1,1,0,32767,39960,65535
1,21,13.027905996569885,667,0,"b",19,12905,0,1,1,0,32767,28060,65535
1,22,11.935278402189956,668,0,"b",18,12905,0,1,1,0,32767,51031,65535
1,23,12.334015377186093,669,0,"b",18,12905,0,1,1,0,32767,63474,65535
1,22,13.500758906441686,670,0,"b",19,12905,0,1,1,0,32767,46288,65535
1,23,13.615093162405554,671,0,"b",19,12905,0,1,1,0,32767,50696,65535
1,16,8.60942269271085,672,0,"b",20,12905,0,1,1,0,32767,33110,65535
1,17,8.09425200691298,673,0,"b",20,12905,0,1,1,0,32767,14353,65535
1,16,11.467567102309177,674,0,"b",21,12905,0,1,1,0,32767,36116,65535
1,17,11.604116093798451,675,0,"b",21,12905,0,1,1,0,32767,40007,65535
0,18,9.285227716891562,676,0,"a",20,12774,0,1,1,0,32767,57714,65535
0,19,8.438242628082914,677,0,"a",20,12774,0,1,1,0,32767,26877,65535
